company_size,pricing_views,email_opens,industry,title,converted
4424,5,15,Retail,Director,1
3093,4,2,Retail,Director,0
4247,10,9,Manufacturing,Director,1
3345,8,1,Retail,Director,1
2656,8,11,Finance,Manager,1
702,0,2,Finance,CEO,0
4509,9,12,Manufacturing,VP,1
698,9,6,SaaS,VP,1
4136,5,4,Retail,CEO,1
2879,8,12,Retail,Manager,1
1781,6,10,Retail,Director,1
432,3,13,Finance,VP,1
2500,10,9,Finance,Coordinator,1
2124,6,12,Finance,Director,1
869,8,2,Finance,Director,1
1831,5,14,Retail,Manager,0
3915,0,14,Finance,Manager,0
3667,4,8,Healthcare,CEO,1
3791,6,5,Retail,Director,1
3189,3,12,Retail,Coordinator,0
2575,0,15,Retail,VP,1
4071,5,8,Healthcare,Director,1
2346,8,10,Finance,Coordinator,1
2911,3,14,Retail,VP,1
235,3,15,Retail,CEO,1
3449,8,15,Healthcare,Manager,1
2182,2,0,Retail,CEO,0
3837,5,2,Healthcare,Coordinator,0
3656,5,6,Healthcare,Manager,0
632,5,15,Finance,Director,1
496,9,1,SaaS,Manager,0
4687,4,1,Retail,VP,0
3273,5,4,Finance,VP,1
2167,5,7,Manufacturing,VP,1
3472,5,7,Healthcare,Director,1
1650,10,4,Retail,CEO,1
271,10,0,SaaS,VP,1
3830,0,2,SaaS,Manager,0
2021,4,11,Retail,Manager,0
654,9,12,Healthcare,Manager,1
720,8,3,Healthcare,Coordinator,0
1771,7,8,Retail,CEO,1
636,4,9,Retail,CEO,1
3492,1,13,Manufacturing,CEO,1
10,4,14,Manufacturing,CEO,1
3285,10,12,Manufacturing,Director,1
139,5,4,Healthcare,CEO,0
2820,9,11,SaaS,Coordinator,1
565,4,5,Finance,Director,0
39,2,5,Retail,CEO,0
2351,0,10,Healthcare,CEO,0
1992,9,13,Finance,Director,1
559,4,1,Healthcare,Manager,0
1781,1,12,Retail,Manager,0
2535,7,9,Retail,Director,1
1756,8,2,Healthcare,CEO,1
4108,5,5,Healthcare,CEO,1
2461,4,4,SaaS,Director,0
2691,9,8,Healthcare,Manager,1
146,10,5,Finance,Coordinator,0
3949,10,7,Healthcare,Manager,1
4411,10,13,Retail,VP,1
4080,7,9,SaaS,Director,1
748,3,11,SaaS,Coordinator,0
1549,0,4,Healthcare,Coordinator,0
3072,3,8,Retail,VP,1
4388,1,11,Finance,Coordinator,0
4329,8,11,Finance,Manager,1
4015,8,10,Healthcare,Coordinator,1
484,9,9,SaaS,Director,1
4548,6,10,Healthcare,Coordinator,0
916,6,14,Healthcare,Coordinator,1
1466,3,6,SaaS,Coordinator,0
1815,4,2,Manufacturing,Manager,0
464,3,2,Healthcare,CEO,0
1558,4,4,Manufacturing,Director,0
2563,2,3,Manufacturing,VP,0
4714,7,7,SaaS,Coordinator,0
842,2,2,Manufacturing,VP,0
1277,7,6,Healthcare,Manager,0
723,4,12,SaaS,Director,1
2053,1,10,Healthcare,VP,1
1613,0,2,Healthcare,Director,0
329,3,1,Healthcare,VP,0
94,7,14,Manufacturing,Manager,1
827,0,13,Healthcare,Coordinator,0
4507,4,10,Healthcare,CEO,1
3342,6,7,Healthcare,VP,1
2496,1,5,Manufacturing,Coordinator,0
815,2,13,Manufacturing,Coordinator,0
2196,5,4,SaaS,CEO,1
2523,10,2,Manufacturing,Manager,0
197,6,3,Retail,CEO,0
774,0,1,Manufacturing,Director,0
1321,10,8,Finance,Manager,1
3323,8,4,Retail,Coordinator,0
1041,2,2,Retail,VP,0
3304,2,12,Manufacturing,Coordinator,0
3134,2,0,Manufacturing,Director,0
2229,7,2,SaaS,Manager,0
2838,9,7,Finance,VP,1
4042,2,4,Manufacturing,CEO,0
412,3,5,Finance,Manager,0
391,10,14,Healthcare,Coordinator,1
2792,9,15,Finance,VP,1
1577,8,14,SaaS,Director,1
2874,1,9,Healthcare,Director,0
376,5,0,Finance,Coordinator,0
3282,0,12,SaaS,VP,1
4535,0,5,Finance,VP,0
114,6,11,Healthcare,CEO,1
2168,7,12,Manufacturing,VP,1
351,9,0,Healthcare,Manager,0
4127,9,10,Retail,CEO,1
2136,3,1,SaaS,CEO,0
2707,10,11,Retail,Director,1
1816,8,15,Manufacturing,Coordinator,1
4191,7,12,Healthcare,CEO,1
1956,1,6,Retail,Manager,0
3423,10,4,Finance,Coordinator,0
198,1,3,Finance,Coordinator,0
3140,0,8,Retail,Coordinator,0
2279,10,14,SaaS,Coordinator,1
136,3,0,Finance,VP,0
1003,4,10,Finance,Coordinator,0
1390,9,9,Healthcare,Manager,1
4836,1,8,Retail,Coordinator,0
401,5,7,Healthcare,CEO,1
1059,8,7,Manufacturing,VP,1
771,6,15,Finance,Manager,1
4633,5,7,Finance,CEO,1
4052,0,8,Manufacturing,Coordinator,0
3319,10,13,Healthcare,CEO,1
1232,9,5,Healthcare,Coordinator,0
1530,2,5,Manufacturing,Manager,0
917,8,6,Finance,Director,1
3069,3,1,Retail,Coordinator,0
4222,5,13,Manufacturing,VP,1
3470,7,13,Retail,Coordinator,1
161,9,12,Healthcare,VP,1
4529,3,15,Healthcare,VP,1
4716,5,15,Healthcare,Director,1
660,3,11,Finance,Manager,0
3922,5,11,Healthcare,Coordinator,0
1309,8,15,Healthcare,Coordinator,1
3756,4,2,SaaS,VP,0
4323,6,5,Retail,CEO,1
2657,1,3,Manufacturing,Coordinator,0
4048,6,8,Healthcare,Director,1
2207,9,13,Healthcare,VP,1
599,5,13,Healthcare,Manager,0
3313,7,13,Finance,Manager,1
418,9,6,Healthcare,Coordinator,0
1514,0,3,Retail,Director,0
318,1,10,Manufacturing,CEO,0
1281,2,8,Finance,Director,0
4305,4,6,Healthcare,Coordinator,0
1381,7,12,Retail,Coordinator,1
409,9,8,Retail,Manager,0
688,10,1,Healthcare,Manager,0
1681,3,9,Manufacturing,Manager,0
599,5,7,Retail,Director,1
3079,8,12,Retail,CEO,1
864,5,10,Healthcare,VP,1
3424,0,11,Finance,Coordinator,0
1273,6,1,Manufacturing,CEO,0
3979,4,12,Finance,CEO,1
1124,0,10,Finance,CEO,0
2458,9,2,SaaS,Coordinator,0
1264,8,11,Retail,CEO,1
1267,8,11,SaaS,Director,1
710,5,10,Finance,Coordinator,0
2024,0,15,Retail,VP,1
2631,8,4,SaaS,Director,1
3174,2,13,Healthcare,Director,1
4985,5,12,Retail,Coordinator,0
2197,4,12,SaaS,CEO,1
4607,9,0,Retail,VP,1
683,10,3,Manufacturing,Coordinator,0
539,7,15,Healthcare,VP,1
571,2,8,Healthcare,Manager,0
2523,9,5,Healthcare,Director,1
831,6,8,Manufacturing,Coordinator,0
1466,8,7,Manufacturing,VP,1
4682,7,8,Retail,CEO,1
3568,5,12,Healthcare,Coordinator,0
310,7,0,Healthcare,VP,0
2492,9,8,Finance,VP,1
1833,6,15,Retail,Manager,1
2764,6,5,Finance,Manager,0
4779,4,1,Retail,CEO,0
1984,4,3,Healthcare,Director,0
2958,9,14,Retail,Manager,1
427,10,1,SaaS,Manager,0
2738,10,8,Retail,CEO,1
1883,4,8,Finance,Manager,0
2159,8,15,Finance,Director,1
2896,5,14,Manufacturing,VP,1
3297,4,3,Finance,VP,0
2224,10,15,Healthcare,Manager,1
3233,8,10,Healthcare,CEO,1
1763,9,10,Finance,Director,1
1194,8,11,Healthcare,VP,1
4537,0,11,Retail,Coordinator,0
2479,7,11,Manufacturing,Manager,1
3358,6,1,Finance,Coordinator,0
2160,10,3,Finance,CEO,1
1383,3,6,Healthcare,CEO,0
25,4,0,Retail,Manager,0
2071,6,14,SaaS,VP,1
4046,10,15,Finance,VP,1
1029,8,11,Healthcare,Coordinator,1
2795,0,6,Retail,VP,0
3064,6,1,SaaS,CEO,0
218,3,12,SaaS,Manager,0
647,7,11,Manufacturing,Manager,0
332,1,14,SaaS,CEO,1
3778,9,8,Manufacturing,Manager,1
4014,8,13,Manufacturing,Director,1
4343,5,10,SaaS,CEO,1
1288,1,11,Manufacturing,Director,1
4512,9,13,Retail,CEO,1
2057,5,6,Retail,CEO,1
1977,5,11,Manufacturing,Coordinator,0
3348,0,15,SaaS,CEO,1
1059,2,6,Healthcare,Manager,0
1760,3,11,SaaS,Director,1
69,1,8,Finance,Manager,0
4954,7,9,Finance,CEO,1
2547,9,7,Retail,CEO,1
1853,5,15,Manufacturing,CEO,1
3627,1,8,Manufacturing,Manager,0
1615,10,0,SaaS,CEO,1
1880,5,13,Healthcare,Coordinator,0
1266,6,0,Manufacturing,Director,0
2817,2,13,Finance,CEO,1
4853,4,2,Finance,Coordinator,0
4295,6,13,Manufacturing,Manager,1
734,2,4,Finance,Director,0
628,4,5,Healthcare,Director,0
3103,1,3,Manufacturing,CEO,0
4487,9,4,Healthcare,Coordinator,0
2517,6,10,Retail,VP,1
2245,6,11,Finance,Director,1
3080,10,10,Healthcare,VP,1
635,1,3,Manufacturing,VP,0
709,3,12,Retail,Director,1
4197,0,10,Finance,Manager,0
1698,8,3,Manufacturing,Director,1
3651,6,9,SaaS,Coordinator,0
2299,7,2,Healthcare,CEO,1
1112,2,0,SaaS,VP,0
4288,3,6,Finance,VP,1
2196,0,3,SaaS,Director,0
3638,2,6,Retail,Manager,0
1612,0,15,Retail,VP,1
3849,7,1,Manufacturing,Manager,0
3465,10,15,Retail,Manager,1
4462,3,14,Retail,Director,1
4955,5,0,Retail,CEO,0
3964,1,13,Finance,Manager,0
4097,2,1,Healthcare,Coordinator,0
4298,8,12,Manufacturing,Manager,1
2465,1,12,Manufacturing,Director,1
376,3,5,Retail,VP,0
2701,6,8,Manufacturing,CEO,1
3837,4,3,Manufacturing,Coordinator,0
692,6,1,Healthcare,Director,0
5000,10,0,Retail,VP,1
4672,0,15,SaaS,Director,1
2454,2,10,SaaS,Coordinator,0
3701,10,1,SaaS,Coordinator,0
576,5,3,Finance,CEO,0
4473,2,12,Retail,Manager,0
3797,4,5,SaaS,VP,1
2030,1,7,Retail,Director,0
2802,2,12,SaaS,Director,1
1437,1,13,Manufacturing,Manager,0
4518,8,14,Healthcare,VP,1
4223,0,4,Manufacturing,Director,0
1640,5,7,Manufacturing,VP,1
1583,10,2,SaaS,CEO,1
2976,7,7,Healthcare,Manager,0
3942,4,10,Healthcare,CEO,1
4711,3,11,SaaS,Manager,0
1344,1,9,SaaS,Manager,0
1243,8,7,Finance,Manager,0
4690,5,11,Manufacturing,Coordinator,0
3960,9,0,Finance,VP,1
4948,7,3,Retail,CEO,1
677,7,0,Finance,Manager,0
2839,6,14,SaaS,Coordinator,1
2495,1,4,Healthcare,CEO,0
49,5,2,Retail,VP,0
4440,3,10,Finance,Director,1
3681,6,8,SaaS,Coordinator,0
3725,6,14,Retail,CEO,1
506,0,12,Healthcare,Director,0
2550,5,14,Finance,Manager,1
3880,3,1,Finance,Director,0
1460,4,13,Retail,VP,1
4104,4,10,SaaS,Manager,0
2485,8,8,Manufacturing,Manager,0
4815,4,14,Finance,Manager,0
4445,1,11,Retail,Manager,0
2802,4,5,Retail,Manager,0
3737,9,11,Manufacturing,VP,1
3920,6,3,SaaS,Manager,0
429,7,15,Retail,VP,1
3692,5,9,Healthcare,CEO,1
2806,7,4,Manufacturing,Coordinator,0
3744,2,5,Retail,Coordinator,0
1731,4,10,Healthcare,Manager,0
1674,9,0,Manufacturing,Coordinator,0
2122,10,12,Manufacturing,VP,1
3424,0,13,Retail,Coordinator,0
4904,2,13,SaaS,Director,1
4264,2,13,Manufacturing,CEO,1
286,9,14,Retail,CEO,1
3606,9,11,Retail,Manager,1
1690,9,13,Finance,CEO,1
1835,7,14,Manufacturing,Director,1
3647,1,2,SaaS,CEO,0
1962,5,3,Finance,Coordinator,0
4901,6,5,Finance,Manager,0
3343,8,5,Healthcare,Director,1
1353,3,6,Finance,Manager,0
1182,3,7,Healthcare,VP,0
3115,0,12,SaaS,CEO,1
4646,4,7,SaaS,CEO,1
2826,10,4,Finance,VP,1
3595,8,12,Healthcare,Director,1
4915,4,2,Finance,Coordinator,0
2825,3,15,SaaS,Manager,0
3143,4,8,Manufacturing,Coordinator,0
2765,4,15,Healthcare,Director,1
883,1,0,Healthcare,Director,0
2976,5,9,Finance,Coordinator,0
62,5,7,Retail,CEO,1
2489,2,11,Healthcare,Manager,0
3939,8,13,Manufacturing,Coordinator,1
3668,8,12,SaaS,Director,1
354,3,4,Finance,Manager,0
2050,1,15,SaaS,Manager,0
2680,8,12,Retail,Director,1
4858,9,4,Manufacturing,CEO,1
4645,8,15,Finance,Coordinator,1
4081,3,2,Healthcare,Director,0
2547,9,11,Retail,Director,1
4730,1,15,Manufacturing,CEO,1
2547,4,3,Retail,Manager,0
1930,3,5,Manufacturing,Coordinator,0
4159,0,15,SaaS,Manager,0
2665,1,1,Finance,Coordinator,0
4004,4,10,SaaS,Director,1
183,2,5,SaaS,Manager,0
4016,5,9,Healthcare,VP,1
557,6,8,Manufacturing,CEO,1
1136,10,2,SaaS,VP,1
3334,6,4,Retail,VP,1
156,1,11,Finance,CEO,1
4688,7,8,Healthcare,Director,1
426,3,12,SaaS,CEO,1
4389,5,9,Manufacturing,Director,1
1662,0,11,Manufacturing,CEO,0
1171,3,6,Retail,Coordinator,0
95,6,1,SaaS,VP,0
2759,7,4,Finance,Director,1
3297,7,2,Healthcare,Coordinator,0
2813,8,3,Manufacturing,CEO,1
67,1,11,SaaS,Manager,0
4642,6,15,Manufacturing,CEO,1
1093,0,4,Healthcare,Manager,0
4691,2,1,SaaS,Coordinator,0
1277,8,11,Finance,Director,1
1868,2,14,SaaS,VP,1
4723,10,6,Retail,Coordinator,1
2799,8,5,Manufacturing,Manager,0
2825,8,11,Healthcare,Manager,1
643,6,6,Manufacturing,CEO,1
692,4,5,SaaS,CEO,0
2748,7,9,SaaS,VP,1
1513,4,14,Finance,Coordinator,0
3385,2,12,Finance,VP,1
4935,1,7,SaaS,Director,0
2470,10,15,Retail,Director,1
3567,7,15,Finance,VP,1
2443,3,9,Finance,VP,1
2502,9,14,Manufacturing,CEO,1
1359,9,12,Healthcare,CEO,1
913,5,12,Healthcare,Director,1
4257,10,1,Finance,Coordinator,0
4690,0,7,Healthcare,Coordinator,0
163,10,9,Finance,VP,1
3867,9,13,SaaS,Manager,1
418,9,9,SaaS,Coordinator,1
549,6,11,Retail,Director,1
3924,6,4,Healthcare,Director,1
3331,6,4,Finance,VP,1
2153,9,4,SaaS,Director,1
3389,9,7,SaaS,Coordinator,0
702,4,1,SaaS,VP,0
1224,7,7,SaaS,Manager,0
3779,2,5,Retail,VP,0
549,4,15,Healthcare,CEO,1
4692,0,0,SaaS,Coordinator,0
2188,2,7,Finance,VP,0
4331,4,14,Healthcare,Director,1
1303,9,7,Healthcare,Coordinator,0
3428,10,13,Retail,CEO,1
685,5,7,Manufacturing,Manager,0
1392,2,13,Finance,VP,1
3819,3,12,Healthcare,Manager,0
359,3,4,Manufacturing,Coordinator,0
140,9,1,SaaS,CEO,1
2472,7,13,SaaS,VP,1
2476,2,14,Manufacturing,CEO,1
2053,5,10,Healthcare,Manager,0
2337,2,7,SaaS,CEO,0
4046,9,4,SaaS,CEO,1
3638,5,8,Manufacturing,Director,1
1619,4,7,Manufacturing,CEO,1
4822,0,8,Healthcare,Director,0
4842,2,11,Finance,Coordinator,0
3850,8,7,Healthcare,CEO,1
1633,3,3,Finance,Director,0
171,7,7,Healthcare,VP,1
2046,10,6,SaaS,Director,1
1894,6,9,SaaS,Director,1
1259,4,15,Healthcare,Manager,0
4679,8,11,Finance,CEO,1
1298,0,7,Finance,VP,0
377,5,2,Retail,Manager,0
1038,3,4,Healthcare,Manager,0
242,7,2,Healthcare,VP,1
2666,8,15,SaaS,Coordinator,1
2195,10,1,Healthcare,Director,1
1257,10,9,Healthcare,CEO,1
2513,1,2,Manufacturing,Coordinator,0
1290,5,11,SaaS,Director,1
2637,3,1,Retail,Coordinator,0
627,9,2,Finance,VP,1
184,5,7,Healthcare,Coordinator,0
2090,1,15,SaaS,VP,1
4083,5,11,Retail,Manager,0
3223,6,7,Finance,Coordinator,0
1086,4,13,Finance,Manager,0
3537,1,13,Finance,Manager,0
4404,10,11,Retail,Director,1
2598,2,0,SaaS,CEO,0
3580,1,10,SaaS,VP,1
1270,0,10,Manufacturing,Coordinator,0
3167,8,11,Retail,Coordinator,1
3658,7,2,Healthcare,Director,1
1777,6,0,Manufacturing,Manager,0
4866,0,3,SaaS,Manager,0
2340,6,3,SaaS,Director,1
4924,2,15,Manufacturing,Coordinator,0
4112,8,3,Manufacturing,Coordinator,0
1706,0,8,Retail,Manager,0
3171,3,3,Retail,Coordinator,0
3885,8,11,SaaS,Coordinator,1
2903,6,1,Healthcare,Manager,0
4853,6,10,Retail,Coordinator,0
4403,2,12,Retail,Director,1
4302,0,0,Retail,Director,0
4009,2,0,Manufacturing,Manager,0
2388,7,4,Finance,CEO,1
1736,5,13,Healthcare,Manager,0
3828,8,7,SaaS,Coordinator,0
1828,0,12,Manufacturing,CEO,1
4273,9,11,SaaS,VP,1
2849,4,6,Retail,CEO,1
660,4,12,Retail,VP,1
4632,0,13,Retail,Coordinator,0
4229,6,14,Healthcare,Manager,1
4607,5,15,SaaS,Manager,1
3491,4,11,Retail,Manager,0
2886,10,11,Retail,Director,1
2497,3,2,Manufacturing,Manager,0
3605,3,4,SaaS,Manager,0
1113,5,11,Retail,VP,1
1762,3,15,Retail,CEO,1
1992,0,6,SaaS,CEO,0
4066,8,15,SaaS,Coordinator,1
1327,6,3,Healthcare,VP,1
4495,7,4,SaaS,Manager,0
1186,4,1,Finance,VP,0
2386,5,10,SaaS,Manager,0
2812,4,1,Manufacturing,Manager,0
4626,9,6,Manufacturing,CEO,1
3298,10,14,Finance,Coordinator,1
4187,7,4,Healthcare,CEO,1
807,6,6,SaaS,Director,1
2320,3,7,SaaS,Manager,0
255,9,2,Healthcare,Director,1
2573,2,9,Manufacturing,Director,1
155,7,8,SaaS,CEO,1
4664,9,13,Healthcare,VP,1
3395,6,4,Manufacturing,Coordinator,0
4077,3,11,SaaS,Coordinator,0
4971,6,5,Finance,VP,1
1281,7,10,Retail,Manager,0
44,2,4,Finance,Manager,0
1072,3,9,SaaS,VP,1
3141,7,14,SaaS,Director,1
2954,1,11,Manufacturing,Coordinator,0
366,4,3,Manufacturing,Director,0
4162,0,10,SaaS,CEO,0
3307,6,1,Manufacturing,Manager,0
1482,3,4,Retail,Coordinator,0
4542,4,8,Retail,Coordinator,0
285,9,12,Finance,CEO,1
689,5,4,Retail,CEO,0
2655,8,9,Healthcare,VP,1
1282,0,4,Finance,VP,0
4559,2,8,Manufacturing,Coordinator,0
3228,3,2,Finance,CEO,0
1932,7,2,Healthcare,VP,1
350,3,2,SaaS,Coordinator,0
268,2,12,Retail,Coordinator,0
1007,4,3,Manufacturing,Director,0
4710,6,0,Retail,Manager,0
210,4,14,SaaS,Coordinator,0
4661,1,3,Manufacturing,Coordinator,0
1035,5,12,Manufacturing,Director,1
2498,7,13,Manufacturing,Coordinator,1
1741,4,2,SaaS,Director,0
2154,1,8,SaaS,Director,0
581,8,3,SaaS,Coordinator,0
858,4,0,Healthcare,Manager,0
1906,2,10,SaaS,CEO,1
4820,10,0,Healthcare,VP,1
3699,0,11,Retail,Manager,0
4700,4,1,Retail,CEO,0
829,4,14,Manufacturing,Director,1
576,0,6,SaaS,VP,0
2907,6,8,Healthcare,CEO,1
1035,2,14,Healthcare,CEO,1
4922,4,1,Retail,VP,0
233,3,6,Retail,VP,0
2125,9,14,SaaS,Coordinator,1
1891,3,3,Finance,CEO,0
2376,1,5,Retail,VP,0
590,0,12,SaaS,Director,0
1384,6,14,Healthcare,Director,1
545,10,1,Healthcare,CEO,1
3258,3,2,SaaS,Manager,0
229,8,12,Healthcare,VP,1
3344,1,5,Healthcare,Director,0
3255,0,12,Healthcare,Manager,0
513,4,14,Healthcare,Coordinator,0
3286,7,9,Manufacturing,CEO,1
4793,8,8,Manufacturing,VP,1
4243,1,14,SaaS,Director,1
3330,1,0,SaaS,CEO,0
3848,0,2,Retail,CEO,0
1827,10,15,Healthcare,Coordinator,1
2549,9,6,Finance,Manager,0
3648,8,3,SaaS,Manager,0
3633,1,13,SaaS,Manager,0
2287,9,0,Finance,Manager,0
2205,4,9,SaaS,VP,1
2747,9,13,Retail,VP,1
1873,3,7,Manufacturing,VP,0
4635,6,10,Healthcare,Director,1
1884,9,3,Retail,Manager,0
1739,3,11,Finance,Manager,0
463,4,5,Retail,CEO,0
2860,3,12,SaaS,Coordinator,0
3922,10,14,Finance,Manager,1
3732,3,9,Retail,Director,1
2246,8,15,Finance,Director,1
4598,5,12,Healthcare,Director,1
1266,7,12,Manufacturing,CEO,1
767,4,2,Finance,VP,0
4732,3,3,Retail,Coordinator,0
3209,7,1,Retail,Manager,0
3002,5,3,Retail,Director,0
2626,7,4,SaaS,Manager,0
3193,2,10,SaaS,CEO,1
4822,8,6,Healthcare,VP,1
3230,4,12,Finance,Coordinator,0
4393,9,14,SaaS,Manager,1
2434,10,10,Healthcare,CEO,1
50,3,7,Healthcare,Director,0
3904,1,12,Retail,Coordinator,0
1246,5,10,Finance,Coordinator,0
458,5,0,Manufacturing,Director,0
3200,0,0,SaaS,Manager,0
920,10,1,SaaS,VP,1
3484,1,13,SaaS,Coordinator,0
3775,3,8,Healthcare,Coordinator,0
4222,1,4,SaaS,Director,0
19,0,4,Finance,Coordinator,0
2491,10,12,Manufacturing,Coordinator,1
429,10,12,Retail,Director,1
1620,10,6,SaaS,Manager,0
2170,10,8,Manufacturing,Manager,1
4055,10,14,Finance,CEO,1
2982,5,13,SaaS,Coordinator,0
1144,2,2,Manufacturing,Coordinator,0
1125,2,0,Retail,Director,0
678,8,12,Healthcare,Manager,1
3947,6,2,Finance,Manager,0
1284,3,13,Healthcare,Manager,0
3584,9,7,Retail,Coordinator,0
1560,5,2,Retail,CEO,0
3569,4,0,Finance,Director,0
1855,9,2,Manufacturing,Director,1
1481,5,4,Manufacturing,Director,0
3305,7,3,Finance,CEO,1
4945,3,14,Manufacturing,VP,1
4966,9,10,Finance,Director,1
2574,2,13,Healthcare,VP,1
2478,10,8,Finance,CEO,1
4451,6,3,SaaS,Manager,0
2542,3,7,SaaS,CEO,1
2119,0,0,Healthcare,Coordinator,0
4103,7,2,Healthcare,VP,1
2858,9,1,Retail,Director,1
3954,8,15,Manufacturing,Manager,1
1416,5,3,Finance,Manager,0
2192,6,7,Retail,Director,1
962,6,5,Retail,CEO,1
194,3,4,Finance,VP,0
4177,4,2,Manufacturing,Manager,0
1445,9,10,Healthcare,Coordinator,1
4838,9,15,Retail,Director,1
3740,9,6,Manufacturing,VP,1
4014,9,10,Healthcare,Manager,1
4632,10,4,Healthcare,CEO,1
2217,10,2,SaaS,Manager,0
3937,10,6,Retail,CEO,1
107,3,13,Finance,VP,1
3229,10,14,Retail,Manager,1
857,2,11,Manufacturing,VP,1
1323,3,6,SaaS,Manager,0
4458,0,11,Retail,Director,1
272,8,4,Manufacturing,Director,1
2080,10,4,Manufacturing,CEO,1
1838,2,3,SaaS,CEO,0
4283,8,6,SaaS,Director,1
3625,3,13,Healthcare,VP,1
4472,5,4,Finance,Manager,0
3876,2,0,SaaS,Coordinator,0
3689,0,9,Finance,Coordinator,0
3859,4,2,Retail,Director,0
4024,9,13,Finance,CEO,1
2682,1,5,Manufacturing,VP,0
2905,5,2,SaaS,Manager,0
2987,1,1,Manufacturing,Manager,0
2496,8,8,Finance,Director,1
3526,2,6,SaaS,Manager,0
1728,6,0,Retail,Director,0
1066,3,10,SaaS,Director,1
4343,3,0,Finance,VP,0
1176,10,8,Finance,CEO,1
2720,3,3,Retail,Coordinator,0
1169,8,0,Manufacturing,Manager,0
3414,6,7,SaaS,CEO,1
3502,9,12,Manufacturing,CEO,1
2513,0,7,Finance,Manager,0
2092,5,8,Healthcare,Manager,0
164,6,3,Retail,CEO,0
2171,9,14,SaaS,Manager,1
4487,4,9,Healthcare,Coordinator,0
235,1,10,SaaS,CEO,0
3345,4,4,Manufacturing,CEO,0
1402,8,0,Manufacturing,Director,1
2432,1,3,Healthcare,Manager,0
2613,0,13,Manufacturing,Coordinator,0
3415,1,6,SaaS,VP,0
1340,5,11,Finance,Director,1
1342,2,1,Healthcare,Coordinator,0
4501,3,14,Retail,VP,1
1935,5,8,SaaS,VP,1
4080,6,5,Healthcare,Director,1
4890,5,1,SaaS,Manager,0
958,5,5,Healthcare,VP,1
4159,10,13,Finance,CEO,1
3658,8,5,Retail,Manager,0
1820,1,14,Healthcare,Coordinator,0
4823,0,7,SaaS,VP,0
2948,8,0,Manufacturing,CEO,1
974,8,13,SaaS,VP,1
1085,2,7,Healthcare,VP,0
2426,10,11,Manufacturing,Director,1
380,5,11,Manufacturing,CEO,1
3638,5,14,Retail,Coordinator,1
4984,1,3,Finance,CEO,0
4863,8,7,SaaS,VP,1
2724,7,13,Finance,CEO,1
2058,5,3,SaaS,CEO,0
14,8,11,Manufacturing,Coordinator,1
3817,0,3,Healthcare,Director,0
1497,1,6,Finance,CEO,0
4283,9,12,SaaS,Manager,1
4220,3,8,Retail,CEO,1
586,2,7,SaaS,CEO,0
2310,6,3,SaaS,Director,1
4697,9,15,Manufacturing,Coordinator,1
1047,7,3,Healthcare,CEO,1
408,3,6,Manufacturing,CEO,0
4441,8,11,Finance,Coordinator,1
3004,10,12,Manufacturing,Manager,1
4483,4,7,Manufacturing,CEO,1
3253,3,1,Manufacturing,Manager,0
43,7,7,Retail,Coordinator,0
2341,9,9,Healthcare,VP,1
3799,10,8,Healthcare,VP,1
913,0,14,Retail,Coordinator,0
1405,6,4,Retail,VP,1
2343,10,7,Healthcare,CEO,1
2915,9,3,Retail,Manager,0
2132,3,10,Manufacturing,Coordinator,0
1724,9,10,Manufacturing,Manager,1
3795,9,13,Healthcare,Coordinator,1
2584,7,7,Retail,VP,1
3423,10,2,Retail,CEO,1
4321,4,6,Healthcare,Manager,0
4014,3,1,Retail,Manager,0
3827,7,12,SaaS,Director,1
2601,10,0,SaaS,CEO,1
4170,8,6,Retail,Coordinator,0
1293,2,6,Finance,Coordinator,0
2644,4,0,Finance,Director,0
3358,9,10,Finance,Coordinator,1
2738,10,1,Finance,Director,1
722,2,12,Healthcare,Director,1
1309,7,7,Healthcare,VP,1
983,4,14,Finance,VP,1
4877,0,6,Finance,Director,0
2022,4,15,Retail,Manager,0
2402,6,10,SaaS,Coordinator,0
2000,5,10,Healthcare,VP,1
3708,0,4,SaaS,Manager,0
3377,1,15,Healthcare,Manager,0
1603,6,9,Healthcare,VP,1
4627,4,15,Retail,Manager,1
1321,1,7,Manufacturing,Manager,0
1218,7,0,Retail,VP,0
253,7,12,SaaS,Director,1
1393,2,7,SaaS,VP,0
3173,4,9,Retail,Coordinator,0
2899,3,0,Healthcare,VP,0
3038,5,10,Manufacturing,VP,1
428,2,13,Finance,VP,1
3521,0,15,Retail,CEO,1
4424,9,9,Finance,Director,1
1131,7,13,Finance,Coordinator,1
4930,0,8,Retail,Manager,0
249,8,5,Finance,CEO,1
4643,6,4,Retail,Coordinator,0
152,2,5,Finance,Manager,0
4632,7,11,Healthcare,Manager,1
3290,1,14,Manufacturing,Manager,0
3546,10,14,SaaS,Manager,1
2801,10,3,Finance,Manager,0
467,3,6,Healthcare,VP,0
281,7,13,Manufacturing,CEO,1
1350,1,12,Finance,Manager,0
4525,10,6,Finance,Director,1
4828,10,2,Manufacturing,Director,1
4744,6,4,SaaS,Manager,0
2772,3,0,Retail,Manager,0
1317,2,13,SaaS,Manager,0
4591,2,4,Manufacturing,Director,0
3805,7,8,Finance,CEO,1
453,5,9,Manufacturing,Coordinator,0
2665,7,14,Finance,Coordinator,1
1200,0,12,Finance,Director,1
1310,10,0,SaaS,Director,1
3462,9,1,Healthcare,VP,1
3417,6,11,Manufacturing,Coordinator,0
